0,1990-03,1990,3,3/27/90,Brooklyn,New York,,C,0,1,,Wikp
1,1990-05,1990,5,5/20/90,Centerville,Tennessee,suburban,HS,1,,,Pah
2,1990-08,1990,8,8/26/90,Las Vegas,Nevada,urban,HS,1,,,Pah
3,1990-09,1990,9,9/11/90,San Antonio,Texas,,HS,0,3,,Wikp
4,1991-01,1991,1,1/8/91,Richardson,Texas,urban,HS,0,,,Pah
5,1991-02,1991,2,2/6/91,Donna,Texas,,HS,1,0,,Wikp
6,1991-04,1991,4,4/23/91,Compton,California,urban,MS,1,,TRUE,Pah
7,1991-04,1991,4,4/23/91,Compton,California,,MS,1,0,,Wikp
8,1991-09,1991,9,9/18/91,Crosby,Texas,rural,HS,1,,TRUE,Pah
9,1991-09,1991,9,9/18/91,Crosby,Texas,,HS,1,0,,Wikp
10,1991-10,1991,10,10/8/91,Bronx,New York,urban,HS,1,,,Pah
11,1991-11,1991,11,11/1/91,Iowa City,Iowa,urban,C,5,,TRUE,Pah
12,1991-11,1991,11,11/1/91,Iowa City,Iowa,,C,6,1,,Wikp
13,1991-11,1991,11,11/14/91,Houston,Texas,urban,HS,0,,,Pah
14,1991-11,1991,11,11/25/91,Brooklyn,New York,urban,HS,1,,TRUE,Pah
15,1991-11,1991,11,11/25/91,Brooklyn,New York,,HS,1,0,,Wikp
16,1991-12,1991,12,12/12/91,Kent,Ohio,,C,1,0,,Wikp
17,1992-01,1992,1,1/29/92,Kent,Ohio,,C,0,1,,Wikp
18,1992-02,1992,2,2/26/92,Brooklyn,New York,urban,HS,2,,TRUE,Pah
19,1992-02,1992,2,2/26/92,Brooklyn,New York,,HS,2,0,,Wikp
20,1992-05,1992,5,5/1/92,Olivehurst,California,suburban,HS,4,,TRUE,Pah
21,1992-05,1992,5,5/1/92,Olivehurst,California,,HS,3,10,,Wikp
22,1992-05,1992,5,5/14/92,Napa,California,urban,MS,0,,,Pah
23,1992-09,1992,9,9/11/92,Lincoln,Texas,urban,HS,0,,,Pah
24,1992-10,1992,10,10/12/92,Lincoln,Nebraska,urban,C,0,,,Pah
25,1992-10,1992,10,10/12/92,Tucson,Arizona,urban,HS,1,,,Pah
26,1992-10,1992,10,10/19/92,The Bronx,New York,,HS,0,3,,Wikp
27,1992-11,1992,11,11/4/92,Detroit,Michigan,,HS,0,11,,Wikp
28,1992-11,1992,11,11/10/92,Chicago,Illinois,urban,ES,0,,,Pah
29,1992-11,1992,11,11/13/92,Houston,Texas,urban,HS,1,,,Pah
30,1992-11,1992,11,11/16/92,Birmingham,Alabama,urban,HS,1,,,Pah
31,1992-11,1992,11,11/20/92,Chicago,Illinois,urban,HS,1,,,Pah
32,1992-11,1992,11,11/23/92,Buffalo,New York,urban,HS,0,,,Pah
33,1992-12,1992,12,12/3/92,Chicago,Illinois,urban,ES,1,,,Pah
34,1992-12,1992,12,12/14/92,Great Barrington,Massachusetts,suburban,C,2,,,Pah
35,1992-12,1992,12,12/14/92,Great Barrington,Massachusetts,,C,2,4,,Wikp
36,1993-01,1993,1,1/6/93,Brentwood,New York,,HS,0,1,,Wikp
37,1993-01,1993,1,1/8/93,Kinzers,Pennsylvania,rural,HS,1,,,Pah
38,1993-01,1993,1,1/12/93,Miami,Florida,urban,HS,1,,,Pah
39,1993-01,1993,1,1/18/93,Grayson,Kentucky,suburban,HS,2,,TRUE,Pah
40,1993-01,1993,1,1/18/93,Grayson,Kentucky,,HS,2,0,,Wikp
41,1993-01,1993,1,1/21/93,Los Angeles,California,urban,HS,1,,,Pah
42,1993-02,1993,2,2/1/93,Redmond,Washington,urban,MS,1,,,Pah
43,1993-02,1993,2,2/1/93,Amityville,New York,suburban,HS,1,,,Pah
44,1993-02,1993,2,2/4/93,Clayton County,Georgia,urban,HS,1,,,Pah
45,1993-02,1993,2,2/8/93,Middle River,Minnesota,rural,MS,1,,,Pah
46,1993-02,1993,2,2/8/93,Washington DC,District of Columbia,urban,HS,1,,,Pah
47,1993-02,1993,2,2/18/93,Dallas,Texas,urban,HS,1,,,Pah
48,1993-02,1993,2,2/22/93,Los Angeles,California,urban,HS,1,,TRUE,Pah
49,1993-02,1993,2,2/22/93,Los Angeles,California,,HS,1,0,,Wikp
50,1993-02,1993,2,2/26/93,Gloucester,Massachusetts,suburban,HS,0,,,Pah
51,1993-03,1993,3,3/18/93,Harlem,Georgia,suburban,HS,1,,,Pah
52,1993-03,1993,3,3/25/93,St. Louis,Missouri,urban,HS,1,,,Pah
53,1993-04,1993,4,4/3/93,Sacramento,California,urban,HS,1,,,Pah
54,1993-04,1993,4,4/14/93,Irving,Texas,urban,HS,1,,,Pah
55,1993-04,1993,4,4/15/93,Acushnet,Massachusetts,suburban,MS,1,,TRUE,Pah
56,1993-04,1993,4,4/15/93,Acushnet,Massachusetts,,MS,1,0,,Wikp
57,1993-04,1993,4,4/16/93,Sacramento,California,urban,HS,1,,,Pah
58,1993-04,1993,4,4/26/93,Raleigh,North Carolina,urban,HS,1,,,Pah
59,1993-05,1993,5,5/14/93,Irving,Texas,,HS,1,0,,Wikp
60,1993-05,1993,5,5/24/93,Red Hill,Pennsylvania,rural,HS,1,,,Pah
61,1993-05,1993,5,5/24/93,Pennsburg,Pennsylvania,,HS,1,0,,Wikp
62,1993-05,1993,5,5/27/93,New Orleans,Louisiana,urban,HS,1,,,Pah
63,1993-07,1993,7,7/8/93,Ogden,Utah,urban,C,1,,,Pah
64,1993-08,1993,8,8/31/93,Atlanta,Georgia,urban,HS,1,,,Pah
65,1993-09,1993,9,9/2/93,Dallas,Texas,urban,HS,1,,,Pah
66,1993-09,1993,9,9/17/93,Sheridan,Wyoming,,MS,1,4,,Wikp
67,1993-09,1993,9,9/18/93,Sheridan,Wyoming,suburban,MS,1,,TRUE,Pah
68,1993-10,1993,10,10/12/93,New Castle,Delaware,suburban,HS,1,,,Pah
69,1993-10,1993,10,10/14/93,Detroit,Michigan,urban,HS,1,,,Pah
70,1993-11,1993,11,11/1/93,Chicago,Illinois,urban,HS,1,,,Pah
71,1993-11,1993,11,11/4/93,Jacksonville,Florida,urban,HS,1,,,Pah
72,1993-11,1993,11,11/4/93,New Britain,Connecticut,urban,HS,1,,TRUE,Pah
73,1993-11,1993,11,11/4/93,New Britain,Connecticut,,HS,1,0,,Wikp
74,1993-11,1993,11,11/5/93,Bay Springs,Mississippi,rural,HS,1,,,Pah
75,1993-11,1993,11,11/29/93,Kansas City,Missouri,urban,HS,1,,,Pah
76,1993-12,1993,12,12/1/93,Wauwatosa,Wisconsin,suburban,HS,1,,TRUE,Pah
77,1993-12,1993,12,12/1/93,Wauwatosa,Wisconsin,,HS,1,0,,Wikp
78,1993-12,1993,12,12/8/93,Savannah,Georgia,urban,HS,1,,,Pah
79,1993-12,1993,12,12/17/93,Chelsea,Michigan,suburban,HS,1,,,Pah
80,1994-01,1994,1,1/20/94,Kennard,Texas,rural,HS,0,,,Pah
81,1994-01,1994,1,1/20/94,Hacienda Heights,California,urban,HS,1,,,Pah
82,1994-01,1994,1,1/24/94,Columbia,South Carolina,,HS,1,0,,Wikp
83,1994-01,1994,1,1/26/94,Columbia,South Carolina,urban,HS,1,,,Pah
84,1994-01,1994,1,1/31/94,Seattle,Washington,urban,MS,1,,TRUE,Pah
85,1994-01,1994,1,1/31/94,Seattle,Washington,,MS,1,0,,Wikp
86,1994-02,1994,2,2/8/94,Detroit,Michigan,urban,HS,1,,,Pah
87,1994-02,1994,2,2/14/94,Belmont,California,suburban,HS,1,,,Pah
88,1994-02,1994,2,2/18/94,Spartanburg,South Carolina,,HS,0,1,,Wikp
89,1994-03,1994,3,3/1/94,Boonville,Missouri,suburban,C,2,,TRUE,Pah
90,1994-03,1994,3,3/1/94,Boonville,Missouri,,HS,2,0,,Wikp
91,1994-03,1994,3,3/15/94,Charleston,South Carolina,urban,HS,1,,,Pah
92,1994-03,1994,3,3/22/94,Riveria Beach,Florida,urban,MS,0,,,Pah
93,1994-03,1994,3,3/23/94,Seattle,Washington,urban,HS,1,,,Pah
94,1994-03,1994,3,3/25/94,Woodstock,Georgia,suburban,HS,0,,,Pah
95,1994-04,1994,4,4/12/94,Butte,Montana,suburban,ES,1,,TRUE,Pah
96,1994-04,1994,4,4/12/94,Butte,Montana,,ES,1,0,,Wikp
97,1994-04,1994,4,4/13/94,Los Angeles,California,urban,ES,0,,,Pah
98,1994-04,1994,4,4/21/94,Nashville,Tennessee,urban,MS,1,,TRUE,Pah
99,1994-04,1994,4,4/21/94,Nashville,Tennessee,,MS,1,0,,Wikp
100,1994-05,1994,5,5/2/94,North Miami,Florida,suburban,HS,1,,,Pah
101,1994-05,1994,5,5/25/94,Union,Kentucky,suburban,HS,4,,,Pah
102,1994-07,1994,7,7/25/94,Ottumwa,Iowa,suburban,HS,1,,,Pah
103,1994-09,1994,9,9/7/94,Hollywood,California,urban,HS,1,,,Pah
104,1994-10,1994,10,10/12/94,Greensboro,North Carolina,urban,HS,1,,TRUE,Pah
105,1994-10,1994,10,10/12/94,Greensboro,North Carolina,,HS,1,1,,Wikp
106,1994-10,1994,10,10/17/94,Chicago,Illinois,,HS,0,1,,Wikp
107,1994-11,1994,11,11/5/94,San Leandro,California,urban,ES,1,,,Pah
108,1994-11,1994,11,11/7/94,Wickliffe,Ohio,suburban,MS,1,,TRUE,Pah
109,1994-11,1994,11,11/7/94,Wickliffe,Ohio,,MS,1,4,,Wikp
110,1994-11,1994,11,11/15/94,Tacoma,Washington,urban,HS,1,,,Pah
111,1994-12,1994,12,12/14/94,Albany,New York,,C,0,1,,Wikp
112,1995-01,1995,1,1/5/95,Washington DC,District of Columbia,urban,HS,1,,,Pah
113,1995-01,1995,1,1/10/95,Palm Beach Gardens,Florida,suburban,HS,0,,,Pah
114,1995-01,1995,1,1/12/95,Seattle,Washington,urban,HS,0,,TRUE,Pah
115,1995-01,1995,1,1/12/95,Seattle,Washington,,HS,0,2,,Wikp
116,1995-01,1995,1,1/23/95,Redlands,California,urban,MS,1,,,Pah
117,1995-01,1995,1,1/26/95,Chapel Hill,North Carolina,urban,C,2,,,Pah
118,1995-02,1995,2,2/2/95,Long Beach,California,urban,HS,1,,,Pah
119,1995-08,1995,8,8/29/95,Laredo,Texas,urban,MS,1,,,Pah
120,1995-09,1995,9,9/12/95,Memphis,Tennessee,urban,HS,1,,,Pah
121,1995-09,1995,9,9/14/95,Olathe,Kansas,urban,HS,2,,,Pah
122,1995-09,1995,9,9/29/95,Tavares,Florida,urban,MS,1,,TRUE,Pah
123,1995-09,1995,9,9/29/95,Tavares,Florida,,MS,1,0,,Wikp
124,1995-10,1995,10,10/12/95,Blackville,South Carolina,rural,HS,1,,TRUE,Pah
125,1995-10,1995,10,10/12/95,Blackville,South Carolina,,HS,2,1,,Wikp
126,1995-11,1995,11,11/15/95,Lynnville,Tennessee,rural,HS,2,,TRUE,Pah
127,1995-11,1995,11,11/15/95,Lynnville,Tennessee,,HS,2,1,,Wikp
128,1995-11,1995,11,11/28/95,queens,New York,urban,HS,1,,,Pah
129,1996-01,1996,1,1/19/96,District of Columbia,District of Columbia,urban,MS,1,,,Pah
130,1996-01,1996,1,1/19/96,Washington,D.C.,,HS,1,0,,Wikp
131,1996-01,1996,1,1/26/96,memphis,Tennessee,urban,HS,1,,,Pah
132,1996-02,1996,2,2/2/96,Moses Lake,Washington,suburban,MS,3,,TRUE,Pah
133,1996-02,1996,2,2/2/96,Moses Lake,Washington,,MS,3,1,,Wikp
134,1996-02,1996,2,2/8/96,Palo Alto,California,urban,HS,1,,,Pah
135,1996-02,1996,2,2/29/96,St. Louis,Missouri,,HS,1,1,,Wikp
136,1996-03,1996,3,3/11/96,New London,North Carolina,rural,HS,1,,,Pah
137,1996-04,1996,4,4/11/96,Talledega,Alabama,suburban,HS,1,,,Pah
138,1996-06,1996,6,6/4/96,Hemet,California,urban,HS,1,,,Pah
139,1996-08,1996,8,8/15/96,San Diego,California,urban,C,3,,TRUE,Pah
140,1996-08,1996,8,8/15/96,San Diego,California,,C,3,0,,Wikp
141,1996-08,1996,8,8/26/96,San Antonio,Texas,urban,C,1,,,Pah
142,1996-09,1996,9,9/17/96,State College,Pennsylvania,urban,C,1,,TRUE,Pah
143,1996-09,1996,9,9/17/96,State College,Pennsylvania,,C,1,2,,Wikp
144,1996-09,1996,9,9/25/96,Scottdale,Georgia,suburban,HS,1,,TRUE,Pah
145,1996-09,1996,9,9/25/96,Decatur,Georgia,,HS,1,2,,Wikp
146,1996-10,1996,10,10/2/96,Philadelphia,Pennsylvania,urban,ES,2,,,Pah
147,1996-10,1996,10,10/4/96,Playa del Rey,California,suburban,HS,1,,,Pah
148,1996-10,1996,10,10/9/96,Sherwood,Arkansas,,-,1,0,,Wikp
149,1996-10,1996,10,10/13/96,St. Louis,Missouri,urban,HS,1,,,Pah
150,1996-10,1996,10,10/16/96,West Lafayette,Indiana,suburban,C,1,,,Pah
151,1996-11,1996,11,11/27/96,Sacramento,California,urban,HS,1,,,Pah
152,1997-01,1997,1,1/11/97,Brooklyn,New York,urban,HS,1,,,Pah
153,1997-01,1997,1,1/27/97,West Palm Beach,Florida,urban,MS,1,,TRUE,Pah
154,1997-01,1997,1,1/27/97,West Palm Beach,Florida,,MS,1,0,,Wikp
155,1997-01,1997,1,1/31/97,Tulsa,Oklahoma,urban,,1,,,Pah
156,1997-02,1997,2,2/19/97,Bethel,Alaska,suburban,HS,2,,TRUE,Pah
157,1997-02,1997,2,2/19/97,Bethel,Alaska,,HS,2,2,,Wikp
158,1997-02,1997,2,2/20/97,Jacksonville,Florida,urban,HS,1,,,Pah
159,1997-03,1997,3,3/18/97,Detroit,Michigan,urban,HS,1,,,Pah
160,1997-10,1997,10,10/1/97,Pearl,Mississippi,suburban,HS,3,,TRUE,Pah
161,1997-10,1997,10,10/1/97,Pearl,Mississippi,,HS,3,7,,Wikp
162,1997-10,1997,10,10/14/97,Garland,Texas,urban,HS,1,,,Pah
163,1997-10,1997,10,10/15/97,Palmetto,Florida,,MS,0,1,,Wikp
164,1997-10,1997,10,10/22/97,Norwalk,California,urban,HS,2,,,Pah
165,1997-11,1997,11,11/13/97,Sacramento,California,urban,ES,1,,,Pah
166,1997-12,1997,12,12/1/97,West Paducah,Kentucky,suburban,HS,3,,TRUE,Pah
167,1997-12,1997,12,12/1/97,West Paducah,Kentucky,,HS,3,5,,Wikp
168,1997-12,1997,12,12/15/97,Stamps,Arkansas,rural,HS,2,,TRUE,Pah
169,1997-12,1997,12,12/15/97,Stamps,Arkansas,,HS,0,2,,Wikp
170,1998-02,1998,2,2/25/98,Reed City,Michigan,rural,HS,1,,,Pah
171,1998-03,1998,3,3/1/98,Philadelphia,Pennsylvania,,C,1,3,,Wikp
172,1998-03,1998,3,3/24/98,Jonesboro,Arkansas,urban,MS,5,,,Pah
173,1998-03,1998,3,3/24/98,Craighead County,Arkansas,,MS,5,10,,Wikp
174,1998-03,1998,3,3/25/98,Coldwater,Michigan,suburban,HS,1,,,Pah
175,1998-03,1998,3,3/30/98,Chapel Hill,North Carolina,urban,MS,0,,,Pah
176,1998-04,1998,4,4/24/98,Edinboro,Pennsylvania,suburban,HS,1,,TRUE,Pah
177,1998-04,1998,4,4/24/98,Edinboro,Pennsylvania,,MS,1,3,,Wikp
178,1998-04,1998,4,4/28/98,Pomona,California,urban,ES,2,,,Pah
179,1998-05,1998,5,5/1/98,Buffalo,New York,urban,ES,1,,,Pah
180,1998-05,1998,5,5/19/98,Fayetteville,Tennessee,suburban,HS,1,,TRUE,Pah
181,1998-05,1998,5,5/19/98,Fayetteville,Tennessee,,HS,1,0,,Wikp
182,1998-05,1998,5,5/21/98,Springfield,Oregon,urban,HS,4,,TRUE,Pah
183,1998-05,1998,5,5/21/98,Rialto,California,urban,HS,1,,,Pah
184,1998-05,1998,5,5/21/98,Springfield,Oregon,,HS,4,23,,Wikp
185,1998-05,1998,5,5/27/98,Pasadena,California,urban,MS,0,,,Pah
186,1998-05,1998,5,5/29/98,Fort Lauderdale,Florida,urban,HS,2,,,Pah
187,1998-06,1998,6,6/15/98,Richmond,Virginia,urban,HS,0,,TRUE,Pah
188,1998-06,1998,6,6/15/98,Richmond,Virginia,,HS,0,2,,Wikp
189,1998-09,1998,9,9/4/98,San Bernardino,California,urban,C,2,,,Pah
190,1998-09,1998,9,9/12/98,Glendale,California,urban,HS,0,,,Pah
191,1998-12,1998,12,12/10/98,Detroit,Michigan,urban,C,1,,TRUE,Pah
192,1998-12,1998,12,12/10/98,Detroit,Michigan,,C,1,0,,Wikp
193,1999-01,1999,1,1/8/99,Carollton,Georgia,suburban,HS,2,,TRUE,Pah
194,1999-01,1999,1,1/8/99,Carrollton,Georgia,,HS,1,1,,Wikp
195,1999-01,1999,1,1/21/99,North Richland Hills,Texas,urban,HS,1,,,Pah
196,1999-02,1999,2,2/11/99,Elgin,Illinois,urban,HS,0,,,Pah
197,1999-04,1999,4,4/16/99,Notus,Idaho,rural,HS,0,,TRUE,Pah
198,1999-04,1999,4,4/16/99,Notus,Idaho,,HS,0,0,,Wikp
199,1999-04,1999,4,4/20/99,Littleton,Colorado,suburban,HS,15,,TRUE,Pah
200,1999-04,1999,4,4/20/99,Littleton,Colorado,,HS,15,21,,Wikp
201,1999-04,1999,4,4/23/99,Atlanta,Georgia,urban,MS,1,,,Pah
202,1999-05,1999,5,5/20/99,Conyers,Georgia,suburban,HS,0,,TRUE,Pah
203,1999-05,1999,5,5/20/99,Conyers,Georgia,,HS,0,6,,Wikp
204,1999-08,1999,8,8/25/99,Monticello,Georgia,suburban,HS,1,,,Pah
205,1999-09,1999,9,9/7/99,Plano,Texas,urban,HS,1,,,Pah
206,1999-09,1999,9,9/9/99,San Jose,California,urban,HS,1,,,Pah
207,1999-11,1999,11,11/19/99,Deming,New Mexico,suburban,MS,0,,TRUE,Pah
208,1999-11,1999,11,11/19/99,Deming,New Mexico,,MS,1,0,,Wikp
209,1999-12,1999,12,12/6/99,Fort Gibson,Oklahoma,suburban,MS,0,,TRUE,Pah
210,1999-12,1999,12,12/6/99,Fort Gibson,Oklahoma,,MS,0,6,,Wikp
211,2000-01,2000,1,1/19/00,New Port Richey,Florida,suburban,HS,0,,,Pah
212,2000-02,2000,2,2/29/00,Flint,Michigan,urban,ES,1,,TRUE,Pah
213,2000-02,2000,2,2/29/00,Flint,Michigan,,ES,1,0,,Wikp
214,2000-05,2000,5,5/10/00,Sierra Vista,Arizona,urban,ES,2,,,Pah
215,2000-05,2000,5,5/26/00,Lake Worth,Florida,suburban,MS,1,,TRUE,Pah
216,2000-05,2000,5,5/26/00,Lake Worth,Florida,,MS,1,0,,Wikp
217,2000-06,2000,6,6/28/00,Seattle,Washington,urban,C,2,,,Pah
218,2000-07,2000,7,7/26/00,Canton,Ohio,urban,HS,1,,,Pah
219,2000-08,2000,8,8/28/00,Fayetteville,Arkansas,urban,C,2,,TRUE,Pah
220,2000-08,2000,8,8/28/00,Fayetteville,Arkansas,,C,2,0,,Wikp
221,2000-09,2000,9,9/5/00,Bidwell,Ohio,suburban,ES,2,,,Pah
222,2000-09,2000,9,9/26/00,New Orleans,Louisiana,urban,MS,0,,TRUE,Pah
223,2000-09,2000,9,9/26/00,New Orleans,Louisiana,,-,0,2,,Wikp
224,2000-10,2000,10,10/23/00,Los Angeles,California,urban,C,1,,,Pah
225,2000-10,2000,10,10/26/00,Brooklyn,New York,urban,HS,1,,,Pah
226,2000-10,2000,10,10/27/00,Memphis,Tennessee,urban,HS,1,,,Pah
227,2000-12,2000,12,12/1/00,Granada Hills,California,urban,HS,0,,TRUE,Pah
228,2000-12,2000,12,12/1/00,San Diego,California,,HS,0,1,,Wikp
